"incl.cut1.val","incl.cut0.val","n.cut","Configurations"
0.504779174225405,0.436718274373561,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.551250852178782,0.493376527214423,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.662379131652415,0.210618760902435,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.636644448619336,0.152392471441999,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.817934699356556,0.490911221830174,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.751234237803146,0.665945195127279,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.8890141537413,0.526629138039425,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.707710220245644,0.638216509949416,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.896541369380429,0.170813835924491,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.517886933172122,0.105661120498553,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.894997057970613,0.832659632433206,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.456966073252261,0.275206357939169,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.884380117291585,0.042924341512844,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.92563180020079,0.43243322102353,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.297685925615951,0.237865048926324,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*devalu*HYPERINF*grostron*groweak*switcher*execunco"
0.80421018996276,0.146137774223462,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.778895640047267,0.571588533464819,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.563968899892643,0.2587237698026,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.436526132747531,0.291782694403082,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.766256377333775,0.463850042317063,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.722520097857341,0.0535408034920692,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.510667231865227,0.287255662027746,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.620328844292089,0.359985834686086,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.911854920908809,0.351436194963753,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.222064393106848,0.0618546053301543,"Frequency Threshold = 1","devalu*hyperinf*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*devalu*hyperinf*groweak*SWITCHER*execunco + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco"
0.880285386461765,0.164911584928632,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.84487426886335,0.760817703092471,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.810405871830881,0.564486650051549,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.576302234781906,0.509925643913448,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.866663782624528,0.594992274185643,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.532772973645478,0.394094165414572,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.831675363704562,0.627339586149901,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.93494712584652,0.597890581237152,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.48216622765176,0.0311364422086626,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.624954508850351,0.49183686892502,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.389579262118787,0.268998336046934,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.832552849780768,0.1448657985311,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.909822694724426,0.0752030946314335,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.94641751749441,0.378535935422406,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.177905921125785,0.057736006565392,"Frequency Threshold = 1","devalu*hyperinf*groweak*switcher*EXECUNCO + 
  devalu*hyperinf*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco + 
  devalu*hyperinf*GROSTRON*groweak*execunco + 
  devalu*hyperinf*groweak*switcher*EXECUNCO + 
  devalu*hyperinf*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco + 
  devalu*hyperinf*GROSTRON*groweak*switcher"
0.764910578494892,0.552509478759021,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.339643483748659,0.310800299746916,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.757577791810036,0.00074623292312026,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.407245438080281,0.107726794201881,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.525939643615857,0.454634424531832,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.820992446737364,0.156139070168138,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.663059174781665,0.553239112254232,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.848251754185185,0.636765450472012,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.302181974286214,0.0767234801314771,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*devalu*HYPERINF*grostron*groweak*switcher*execunco"
0.298864782555029,0.297756227431819,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*devalu*HYPERINF*grostron*groweak*switcher*execunco"
0.779453495284542,0.193619165569544,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.938672412885353,0.520787809742615,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.509188359137625,0.464818591019139,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.660678305663168,0.47365733073093,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.88206752971746,0.423390949610621,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.486293938942254,0.457202292513102,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.341744133038446,0.0574830493424088,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.932853465899825,0.744233034551144,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.652838688809425,0.0382716602180153,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.892352769616991,0.510779719334096,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.903496799292043,0.0263841948471963,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.841112599475309,0.657189501216635,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.834327379940078,0.526552360039204,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.477388817584142,0.341342652216554,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.902732577873394,0.804109329823405,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.356007471680641,0.0128827521111816,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.454164336901158,0.309949265792966,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.587697809794918,0.00609910394996405,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.415413956390694,0.184474737616256,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.572293700184673,0.152830178150907,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.501534539274871,0.473051138920709,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.872722995700315,0.703555902699009,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.850414069602266,0.341358048608527,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.916883294470608,0.396601549349725,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.780939691467211,0.390706535661593,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.603131665149704,0.304567821556702,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.392111496767029,0.235992920119315,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.861590557266027,0.825346925063059,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.639992185402662,0.621522733708844,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.440559369511902,0.119180286535993,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.918194486526772,0.00949901901185513,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.949424235383049,0.887001392897218,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.696515905670822,0.362037151353434,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.281118331942707,0.258605184266344,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*devalu*HYPERINF*grostron*groweak*switcher*execunco"
0.919163309969008,0.470038145082071,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.931498698191717,0.467043549986556,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.929998598759994,0.838249858934432,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.557399535551667,0.0438435866963118,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*DEVALU*hyperinf*GROSTRON*groweak*SWITCHER*execunco"
0.798523656092584,0.691184511175379,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.682635918492451,0.630555979209021,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.875296816462651,0.122060045134276,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.692069730255753,0.201640725601465,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.731904205167666,0.554357170360163,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.226069668773562,0.0361946045886725,"Frequency Threshold = 1","devalu*hyperinf*groweak*switcher*EXECUNCO + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  MANUFAC*devalu*hyperinf*groweak*SWITCHER*execunco + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco"
0.8435210629832,0.11459904210642,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.771614268887788,0.28230372373946,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
0.733614235883579,0.611611861502752,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.951323553454131,0.405774268554524,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*switcher*EXECUNCO"
0.419835599604994,0.120923464884982,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*devalu*hyperinf*grostron*groweak*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.469101507682353,0.245558002963662,"Frequency Threshold = 1","MANUFAC*DEVALU*GROSTRON*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*GROSTRON*groweak*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*DEVALU*hyperinf*GROSTRON*groweak*switcher*EXECUNCO"
0.73840166348964,0.381997955497354,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.597387871937826,0.278876852011308,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO"
0.147907782578841,0.102783069713041,"Frequency Threshold = 1","devalu*hyperinf*groweak*switcher*EXECUNCO + 
  devalu*hyperinf*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco + 
  devalu*hyperinf*GROSTRON*groweak*execunco + 
  devalu*hyperinf*groweak*switcher*EXECUNCO + 
  devalu*hyperinf*groweak*SWITCHER*execunco + 
  MANUFAC*DEVALU*GROSTRON*groweak*execunco + 
  manufac*DEVALU*HYPERINF*grostron*GROWEAK*execunco + 
  MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*SWITCHER + 
  MANUFAC*DEVALU*HYPERINF*grostron*switcher*EXECUNCO + 
  manufac*hyperinf*GROSTRON*groweak*switcher*EXECUNCO + 
  MANUFAC*HYPERINF*grostron*groweak*switcher*execunco + 
  manufac*DEVALU*hyperinf*grostron*groweak*switcher*execunco + 
  devalu*hyperinf*GROSTRON*groweak*switcher"
0.761516652302817,0.191055122995749,"Frequency Threshold = 1","MANUFAC*DEVALU*HYPERINF*grostron*GROWEAK*EXECUNCO"
